Order_ID,Units_Sold,MRP,Discount_Applied,Revenue,Profit,Region_Delhi,Region_Hyd,Region_Hyderabad,Region_Kolkata,Region_Mumbai,Region_Pune,Region_bengaluru,Region_hyderbad,Product_Line_Lifestyle,Product_Line_Running,Product_Line_Soccer,Product_Line_Training,Gender_Category_Men,Gender_Category_Women,Sales_Channel_Retail,Profit_Margin
2020,2.0,5614.96,,0.0,671.98,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,inf
4035,,,0.87,0.0,2738.44,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,inf
4036,-1.0,,0.07,0.0,2718.34,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,inf
4037,,,0.74,0.0,776.81,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,inf
4038,,5349.1,,0.0,1724.16,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,inf
4039,,5103.01,,0.0,-134.82,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-inf
2041,,,0.35,0.0,1727.5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,inf
4041,2.0,,,0.0,3221.72,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,inf
4042,0.0,2566.15,,0.0,-198.88,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-inf
4043,4.0,5235.22,0.51,10261.03,3321.49,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,32.36994726650248
4044,0.0,6687.28,,0.0,2636.12,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,inf
2003,,,0.56,0.0,2353.41,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,inf
4046,,5140.99,,0.0,999.97,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,inf
4047,2.0,,,0.0,56.56,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,inf
4048,,2342.93,,0.0,2239.79,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,inf
2046,2.0,,0.71,0.0,63.74,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,inf
4050,,3750.77,,0.0,-171.08,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,-inf
4051,,7986.76,,0.0,944.54,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,inf
4052,,6952.66,,0.0,1624.3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,inf
4053,2.0,,,0.0,21.13,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,inf
4054,,3394.38,0.75,0.0,-401.5,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,-inf
4055,,8333.95,,0.0,3329.27,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,inf
4056,,,,0.0,3732.77,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,inf
4057,,,,0.0,2575.38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inf
4058,,,0.34,0.0,153.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
4059,1.0,9700.41,1.24,2328.1,1000.57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,42.97796486405224
4060,-1.0,8655.46,0.9,865.55,3159.11,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,364.9829588123159
4061,,,,0.0,2599.62,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,inf
4062,0.0,,0.48,0.0,505.51,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,inf
4063,0.0,,0.38,0.0,-617.86,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,-inf
4064,4.0,,0.38,0.0,587.63,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,inf
4065,,7881.81,,0.0,1067.59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,inf
4066,4.0,6599.26,0.85,3959.56,3344.47,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,84.4656982088919
4067,4.0,7408.31,,0.0,1974.4,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,inf
4068,-1.0,,,0.0,1280.59,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,inf
2030,,9804.64,0.71,0.0,635.57,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,inf
4070,,6966.16,0.24,0.0,2671.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,inf
4071,-1.0,,1.06,0.0,1112.91,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,inf
4072,,,,0.0,3542.88,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,inf
4073,2.0,5732.59,,0.0,3353.3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,inf
4074,,8673.78,,0.0,-286.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-inf
4075,-1.0,,,0.0,2484.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,inf
4076,,,0.33,0.0,925.71,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,inf
4077,,9261.43,,0.0,361.16,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,inf
4078,,,0.56,0.0,2742.28,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,inf
4079,,,1.03,0.0,2083.6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,inf
4080,,8515.92,,0.0,255.47,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,inf
4081,,4902.19,0.25,0.0,608.65,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,inf
4082,,8233.64,,0.0,3007.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,inf
4083,,8711.81,,0.0,-773.05,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,-inf
4084,-1.0,2108.04,,0.0,-1087.34,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,-inf
4085,4.0,,1.19,0.0,1897.69,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,inf
4086,3.0,4537.02,,0.0,-195.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,-inf
4087,,,1.09,0.0,3939.54,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,inf
4088,2.0,5649.73,0.41,6666.68,1548.1,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,23.221453557092882
4089,,,,0.0,2854.02,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,inf
4090,,5109.51,,0.0,-1164.28,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,-inf
4091,,8331.85,,0.0,1061.2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,inf
4092,-1.0,9861.8,,0.0,48.02,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,inf
4093,4.0,8888.58,,0.0,2944.03,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,inf
4094,,4094.79,,0.0,2779.39,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,inf
4095,1.0,7129.09,,0.0,1993.16,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,inf
4096,,,,0.0,3865.04,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,inf
4097,,3443.1,,0.0,1928.88,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,inf
4098,0.0,,,0.0,2371.45,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
4099,,8864.29,,0.0,3616.91,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,inf
4100,,3315.29,,0.0,1507.71,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,inf
4101,,,,0.0,3064.92,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,inf
4102,-1.0,,,0.0,1310.35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,inf
4103,,2475.41,,0.0,2158.91,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,inf
4104,2.0,,,0.0,3999.21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,inf
4105,,3489.95,,0.0,2093.87,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,inf
2030,,3998.0,,0.0,2911.5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,inf
4107,2.0,,,0.0,779.19,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,inf
4108,2.0,2767.55,0.19,4483.43,1059.07,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,23.621869863028973
4109,,9731.83,,0.0,-675.88,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-inf
4110,2.0,,0.41,0.0,3387.91,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,inf
4111,-1.0,4934.05,0.83,838.79,2377.84,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,283.484543211054
4112,-1.0,6254.85,,0.0,2093.68,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,inf
4113,2.0,6435.66,1.05,643.57,3372.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,524.0284662119116
4114,4.0,4307.83,,0.0,-233.59,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,-inf
4115,,4613.79,,0.0,-758.5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,-inf
4116,,3854.22,,0.0,-43.41,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,-inf
4117,,9501.67,0.51,0.0,266.4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,inf
4118,4.0,5355.64,,0.0,-538.94,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-inf
4119,,8849.62,0.69,0.0,1451.15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,inf
4120,,,1.23,0.0,3175.14,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,inf
4121,0.0,2763.46,1.0,0.0,-399.33,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,-inf
4122,1.0,,,0.0,-261.43,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,-inf
4123,,8184.99,,0.0,41.24,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,inf
4124,1.0,,0.0,0.0,477.62,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
4125,,,,0.0,2465.79,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,inf
4126,,,,0.0,1345.61,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,inf
4127,-1.0,4690.15,0.49,2391.98,1331.92,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,55.68273982223933
4128,,2566.91,0.08,0.0,1529.46,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,inf
4129,,3445.62,0.24,0.0,-29.1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,-inf
4130,,2776.53,,0.0,140.84,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,inf
4131,,2081.15,0.9,0.0,3544.31,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,inf
4132,,5087.72,0.07,0.0,-921.97,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-inf
4133,3.0,4105.06,,0.0,1015.38,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,inf
4134,1.0,,1.11,0.0,2535.71,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,inf
4135,2.0,3860.5,,0.0,1756.3,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,inf
4136,,,,0.0,-105.03,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-inf
4137,,2310.45,,0.0,2244.75,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,inf
4138,,,1.13,0.0,3938.78,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,inf
4139,0.0,6465.53,,0.0,-279.09,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,-inf
4140,-1.0,,,0.0,3381.94,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,inf
4141,,2406.03,,0.0,1504.9,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,inf
4142,-1.0,2840.97,0.87,369.33,3836.65,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1038.813527197899
4143,,,,0.0,3876.35,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,inf
4144,-1.0,2335.82,,0.0,304.78,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,inf
4145,2.0,,,0.0,285.95,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,inf
4146,,,,0.0,1217.01,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,inf
4147,1.0,7659.09,,0.0,106.35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,inf
4148,3.0,5943.25,,0.0,-900.4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-inf
4149,4.0,5716.52,,0.0,274.76,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,inf
4150,,,0.81,0.0,3076.73,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,inf
4151,,7282.99,0.05,0.0,871.53,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,inf
4152,1.0,,,0.0,1011.99,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,inf
4153,2.0,,,0.0,2255.74,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,inf
4154,-1.0,,,0.0,2963.38,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,inf
4155,-1.0,8736.2,0.94,524.17,547.28,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,104.40887498330696
4156,,7417.67,,0.0,203.96,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,inf
4157,3.0,,,0.0,-699.76,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,-inf
4158,,,,0.0,3155.41,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,inf
4159,2.0,8683.8,,0.0,3914.69,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,inf
4160,,6148.9,,0.0,2664.48,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,inf
4161,,,0.4,0.0,1864.83,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,inf
4162,1.0,3782.59,,0.0,1401.88,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,inf
4163,,,,0.0,1942.39,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,inf
4164,0.0,2196.67,,0.0,-1088.9,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-inf
4165,1.0,,0.26,0.0,2194.38,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,inf
4166,0.0,,,0.0,-512.77,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-inf
4167,-1.0,3354.93,,0.0,3486.85,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,inf
4168,4.0,,,0.0,3282.84,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,inf
4169,,8320.11,,0.0,3743.48,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,inf
4170,,3297.7,1.05,0.0,1678.19,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,inf
4171,,9303.8,,0.0,-1107.26,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,-inf
4172,1.0,,,0.0,155.61,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,inf
4173,,,,0.0,-835.46,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,-inf
4174,,,,0.0,-869.37,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,-inf
4175,,,,0.0,2631.77,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,inf
4176,1.0,,,0.0,2254.67,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,inf
4177,,,,0.0,-203.62,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-inf
4178,,,,0.0,302.75,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,inf
4179,,6633.14,,0.0,1048.63,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,inf
4180,,,,0.0,500.23,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,inf
4181,3.0,,,0.0,-564.63,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,-inf
4182,1.0,9335.57,,0.0,1135.38,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,inf
4183,2.0,8647.63,,0.0,-443.83,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,-inf
4184,,,,0.0,1788.65,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,inf
4185,3.0,,,0.0,2562.05,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,inf
4186,,9872.08,0.17,0.0,409.77,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,inf
4187,0.0,5363.84,0.95,0.0,1194.42,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,inf
2050,0.0,,,0.0,1182.9,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,inf
4189,,,0.97,0.0,2788.1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,inf
2043,4.0,,0.12,0.0,-809.91,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,-inf
4191,,,,0.0,671.86,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,inf
4192,,3339.95,1.0,0.0,642.55,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
4193,1.0,,,0.0,1192.66,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,inf
4194,,,,0.0,-759.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-inf
4195,,6317.4,,0.0,-746.03,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,-inf
2029,,8165.07,,0.0,3469.45,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,inf
4197,4.0,7560.6,,0.0,1415.35,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,inf
4198,,7860.63,0.53,0.0,-1087.13,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,-inf
4199,,,,0.0,-731.89,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-inf
4200,,,0.78,0.0,-613.22,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,-inf
4201,3.0,,,0.0,1412.54,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,inf
4202,4.0,4996.25,,0.0,299.85,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,inf
4203,,,,0.0,1879.42,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,inf
4204,,7265.47,,0.0,1589.71,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,inf
4205,,,,0.0,2333.09,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,inf
4206,,,,0.0,943.16,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,inf
4207,,,0.0,0.0,2063.27,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,inf
4208,,,,0.0,-942.96,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,-inf
4209,1.0,,,0.0,3222.58,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,inf
4210,3.0,,,0.0,2738.04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,inf
4211,0.0,,1.09,0.0,-253.76,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-inf
4212,3.0,,0.9,0.0,3556.86,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,inf
4213,0.0,,,0.0,1165.42,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
4214,,,0.0,0.0,1393.11,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,inf
4215,3.0,7213.51,,0.0,960.82,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,inf
4216,-1.0,4989.15,,0.0,3445.94,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,inf
4217,,3080.23,0.22,0.0,-950.13,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-inf
4218,,6296.17,,0.0,3435.85,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,inf
4219,,9565.66,,0.0,3667.35,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,inf
4220,2.0,2290.64,0.84,733.0,608.16,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,82.96862210095497
4221,,,0.88,0.0,1001.02,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,inf
2023,,,,0.0,2913.04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,inf
4223,1.0,,0.31,0.0,-1152.37,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,-inf
4224,,,0.58,0.0,2541.07,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,inf
4225,,2941.85,1.12,0.0,2776.82,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,inf
4226,-1.0,,,0.0,2918.69,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,inf
4227,,,,0.0,110.91,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,inf
4228,3.0,,,0.0,-448.12,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,-inf
4229,4.0,,,0.0,3470.61,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,inf
4230,,,,0.0,-1193.85,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-inf
4231,2.0,6652.23,1.09,1197.4,-780.66,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-65.19625856021379
4232,0.0,,,0.0,-532.52,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,-inf
4233,1.0,3895.52,,0.0,3856.45,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,inf
4234,,,,0.0,404.2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,inf
4235,4.0,3417.98,,0.0,2112.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
4236,,8299.07,0.09,0.0,1565.48,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,inf
4237,1.0,,,0.0,572.58,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,inf
4238,2.0,6489.35,,0.0,-321.44,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,-inf
4239,,,1.13,0.0,-828.71,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-inf
4240,,,,0.0,1091.85,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,inf
4241,,,,0.0,3890.05,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,inf
4242,,3507.12,,0.0,2217.09,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,inf
4243,,5248.74,,0.0,3500.67,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,inf
4244,2.0,,0.54,0.0,161.88,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,inf
4245,3.0,,0.17,0.0,2445.12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
4246,,3576.04,,0.0,3581.39,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,inf
4247,1.0,,0.69,0.0,1585.72,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,inf
4248,,4045.64,,0.0,2167.88,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,inf
4249,1.0,2902.95,0.6,1161.18,-855.08,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,-73.63888458292426
4250,,,,0.0,2005.64,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,inf
4251,1.0,,0.59,0.0,354.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,inf
4252,,,1.0,0.0,2633.21,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,inf
2013,,,0.24,0.0,2827.54,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,inf
2019,2.0,8072.86,,0.0,1387.97,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,inf
4255,1.0,,,0.0,2584.67,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,inf
4256,4.0,,0.52,0.0,-782.15,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,-inf
4257,,5462.8,0.99,0.0,-1144.93,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,-inf
4258,-1.0,4189.36,,0.0,1276.34,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,inf
4259,,,0.35,0.0,3351.25,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
4260,3.0,6058.38,,0.0,258.08,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,inf
2044,,,,0.0,1192.96,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,inf
4262,0.0,,,0.0,-975.63,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-inf
4263,3.0,4641.58,,0.0,2049.32,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,inf
4264,-1.0,6012.55,,0.0,783.79,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,inf
4265,,,,0.0,1852.59,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,inf
4266,3.0,,,0.0,-898.11,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,-inf
4267,0.0,4101.5,0.28,0.0,2289.05,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,inf
4268,1.0,6321.98,,0.0,-557.35,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,-inf
4269,2.0,,,0.0,672.46,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,inf
4270,,,,0.0,679.64,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,inf
4271,,4426.69,0.52,0.0,-389.08,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-inf
4272,,4529.52,,0.0,2722.9,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,inf
4273,3.0,3407.16,,0.0,1161.05,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,inf
4274,,,,0.0,1957.94,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,inf
4275,,,,0.0,557.81,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,inf
4276,3.0,,,0.0,-1109.4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,-inf
4277,,6924.77,,0.0,555.86,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,inf
4278,,5606.81,,0.0,-356.42,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-inf
4279,,,,0.0,1724.71,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,inf
4280,,,0.45,0.0,3800.29,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,inf
4281,,,,0.0,88.91,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,inf
4282,,2670.28,,0.0,2334.23,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,inf
4283,1.0,9649.36,0.95,482.47,1158.69,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,240.15793728107448
4284,,2953.43,0.1,0.0,2708.4,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,inf
4285,4.0,,,0.0,3380.53,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,inf
4286,,5385.78,,0.0,840.25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,inf
4287,0.0,,,0.0,-157.55,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,-inf
4288,,6754.13,,0.0,3737.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
4289,,,0.1,0.0,2164.64,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
4290,-1.0,,,0.0,698.53,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,inf
4291,,9306.54,,0.0,-25.67,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,-inf
4292,2.0,,0.23,0.0,1328.75,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,inf
4293,0.0,,,0.0,635.45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,inf
4294,,5238.91,,0.0,1217.07,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,inf
