ID Cliente,País,Quantidade,Valor,Lucro
14673.0,United Kingdom,206,30468.0,30262.0
14895.0,United Kingdom,181,50035.0,49854.0
,United Kingdom,47,15294.0,15247.0
15611.0,United Kingdom,1,60.0,59.0
,United Kingdom,-65,0.0,65.0
14626.0,United Kingdom,447,98439.0,97992.0
17511.0,United Kingdom,1264,56656.0,55392.0
13089.0,United Kingdom,560,70459.0,69899.0
15358.0,United Kingdom,717,65386.0,64669.0
14191.0,United Kingdom,238,37013.0,36775.0
13199.0,United Kingdom,90,15102.0,15012.0
15189.0,United Kingdom,-6,-1255.0,-1249.0
16859.0,United Kingdom,-169,-22047.0,-21878.0
16206.0,United Kingdom,69,1272.0,1203.0
13110.0,United Kingdom,63,24173.0,24110.0
12971.0,United Kingdom,48,1392.0,1344.0
,United Kingdom,-62,0.0,62.0
14147.0,United Kingdom,-12,-150.0,-138.0
17757.0,United Kingdom,51,13013.0,12962.0
13379.0,United Kingdom,126,13674.0,13548.0
,United Kingdom,1,0.0,-1.0
15584.0,United Kingdom,123,28837.0,28714.0
,United Kingdom,1,0.0,-1.0
13220.0,United Kingdom,12,834.0,822.0
,United Kingdom,560,23479.0,22919.0
16497.0,United Kingdom,46,1753.0,1707.0
12820.0,United Kingdom,115,21035.0,20920.0
16916.0,United Kingdom,337,37818.0,37481.0
13448.0,United Kingdom,12,174.0,162.0
12566.0,Germany,265,35165.0,34900.0
16566.0,United Kingdom,-1,-65.0,-64.0
12924.0,United Kingdom,192,36728.0,36536.0
14243.0,United Kingdom,-7,-1025.0,-1018.0
17287.0,United Kingdom,88,18381.0,18293.0
,United Kingdom,-179,0.0,179.0
17634.0,United Kingdom,63,17218.0,17155.0
16942.0,United Kingdom,107,33028.0,32921.0
15597.0,United Kingdom,-3,-885.0,-882.0
,United Kingdom,2,55.0,53.0
17017.0,United Kingdom,458,56618.0,56160.0
17709.0,United Kingdom,17,13745.0,13728.0
,United Kingdom,-1,-670671.0,-670670.0
15780.0,United Kingdom,28,7252.0,7224.0
15673.0,United Kingdom,466,81578.0,81112.0
17861.0,United Kingdom,255,21612.0,21357.0
14560.0,United Kingdom,-36,-5364.0,-5328.0
,United Kingdom,1,0.0,-1.0
15581.0,United Kingdom,35,9154.0,9119.0
15581.0,United Kingdom,9,1888.0,1879.0
17854.0,United Kingdom,64,11176.0,11112.0
14895.0,United Kingdom,292,83332.0,83040.0
12397.0,Belgium,559,119509.0,118950.0
15304.0,United Kingdom,-1,-495.0,-494.0
12408.0,Belgium,330,76289.0,75959.0
,United Kingdom,-40,0.0,40.0
14409.0,United Kingdom,96,1776.0,1680.0
16333.0,United Kingdom,1720,8440.0,6720.0
13340.0,United Kingdom,1605,367803.0,366198.0
12508.0,France,203,27519.0,27316.0
14232.0,United Kingdom,-1,-165.0,-164.0
,United Kingdom,2,399.0,397.0
12594.0,Italy,163,2975.0,2812.0
14796.0,United Kingdom,384,53981.0,53597.0
12683.0,France,268,73214.0,72946.0
17306.0,United Kingdom,-8,-168.0,-160.0
17841.0,United Kingdom,81,20308.0,20227.0
12476.0,Germany,20,3112.0,3092.0
15527.0,United Kingdom,281,6411.0,6130.0
13069.0,United Kingdom,37,11775.0,11738.0
14587.0,United Kingdom,94,20282.0,20188.0
17346.0,United Kingdom,155,22342.0,22187.0
14112.0,United Kingdom,476,74832.0,74356.0
15675.0,United Kingdom,36,450.0,414.0
12748.0,United Kingdom,24,6155.0,6131.0
15660.0,United Kingdom,-8,-396.0,-388.0
,United Kingdom,-2,0.0,2.0
15449.0,United Kingdom,-1,-165.0,-164.0
13631.0,United Kingdom,100,8500.0,8400.0
15696.0,United Kingdom,126,26426.0,26300.0
12748.0,United Kingdom,102,27525.0,27423.0
14911.0,EIRE,745,5390.0,4645.0
,United Kingdom,-1,0.0,1.0
16182.0,United Kingdom,500,8250.0,7750.0
18087.0,United Kingdom,1,8528.0,8527.0
14188.0,United Kingdom,190,3629.0,3439.0
14373.0,United Kingdom,17,7655.0,7638.0
12779.0,Poland,261,75221.0,74960.0
12836.0,United Kingdom,443,81471.0,81028.0
14180.0,United Kingdom,-3,-4185.0,-4182.0
14426.0,United Kingdom,119,3247.0,3128.0
15598.0,United Kingdom,160,24068.0,23908.0
13012.0,United Kingdom,-1,-51.0,-50.0
13573.0,United Kingdom,293,26263.0,25970.0
17423.0,United Kingdom,-14,-175.0,-161.0
,United Kingdom,-35,0.0,35.0
12727.0,France,363,79308.0,78945.0
,United Kingdom,400,0.0,-400.0
12594.0,Italy,111,2560.0,2449.0
16474.0,United Kingdom,161,3391.0,3230.0
13408.0,United Kingdom,12,354.0,342.0
13113.0,United Kingdom,-13,-6633.0,-6620.0
12477.0,Germany,473,203769.0,203296.0
,United Kingdom,610,186813.0,186203.0
14719.0,United Kingdom,-1,-995.0,-994.0
,United Kingdom,-63,0.0,63.0
15547.0,United Kingdom,297,2827.0,2530.0
13694.0,United Kingdom,-16,-120.0,-104.0
14088.0,United Kingdom,2565,880151.0,877586.0
13327.0,United Kingdom,344,88902.0,88558.0
13381.0,United Kingdom,388,65708.0,65320.0
15270.0,United Kingdom,174,3073.0,2899.0
18219.0,United Kingdom,150,46027.0,45877.0
15707.0,United Kingdom,130,28263.0,28133.0
16907.0,United Kingdom,42,1513.0,1471.0
,United Kingdom,-94,0.0,94.0
17692.0,United Kingdom,-6,-75.0,-69.0
18040.0,United Kingdom,96,2390.0,2294.0
12748.0,United Kingdom,13,1503.0,1490.0
14502.0,United Kingdom,66,15521.0,15455.0
16638.0,United Kingdom,24,504.0,480.0
15694.0,United Kingdom,136,46488.0,46352.0
16040.0,United Kingdom,224,45375.0,45151.0
13630.0,United Kingdom,-3,-144.0,-141.0
18170.0,United Kingdom,130,3513.0,3383.0
,United Kingdom,-3,0.0,3.0
14776.0,United Kingdom,406,32328.0,31922.0
14298.0,United Kingdom,4476,439056.0,434580.0
15098.0,United Kingdom,60,389700.0,389640.0
12386.0,Australia,214,2589.0,2375.0
,United Kingdom,44,24931.0,24887.0
14412.0,United Kingdom,666,46245.0,45579.0
17867.0,United Kingdom,1,1495.0,1494.0
14426.0,United Kingdom,-342,-50074.0,-49732.0
14659.0,United Kingdom,207,42643.0,42436.0
16800.0,United Kingdom,540,120149.0,119609.0
12423.0,Belgium,139,34735.0,34596.0
12363.0,Unspecified,282,2991.0,2709.0
14769.0,United Kingdom,1703,244979.0,243276.0
17732.0,United Kingdom,93,30397.0,30304.0
15640.0,United Kingdom,180,33372.0,33192.0
13078.0,United Kingdom,96,30224.0,30128.0
17193.0,United Kingdom,48,14952.0,14904.0
,United Kingdom,-5,0.0,5.0
17576.0,United Kingdom,151,15107.0,14956.0
,United Kingdom,-124,0.0,124.0
14132.0,United Kingdom,340,3056.0,2716.0
13725.0,United Kingdom,-139,-13315.0,-13176.0
14194.0,United Kingdom,-3,-865.0,-862.0
18257.0,United Kingdom,-12,-354.0,-342.0
13814.0,Germany,-2,-170.0,-168.0
14270.0,United Kingdom,197,49265.0,49068.0
14193.0,United Kingdom,250,42254.0,42004.0
17711.0,United Kingdom,107,22053.0,21946.0
17315.0,United Kingdom,77,19144.0,19067.0
17771.0,United Kingdom,177,13001.0,12824.0
15164.0,United Kingdom,94,19479.0,19385.0
14527.0,United Kingdom,15,987.0,972.0
,United Kingdom,-18,0.0,18.0
13184.0,United Kingdom,376,36502.0,36126.0
,United Kingdom,3,0.0,-3.0
16681.0,United Kingdom,48,2016.0,1968.0
16998.0,United Kingdom,2,75.0,73.0
12909.0,United Kingdom,244,32132.0,31888.0
13468.0,United Kingdom,34,1027.0,993.0
16644.0,United Kingdom,751,72241.0,71490.0
18077.0,United Kingdom,194,25534.0,25340.0
17581.0,United Kingdom,333,29874.0,29541.0
14081.0,United Kingdom,344,5110.0,4766.0
16086.0,United Kingdom,123,22169.0,22046.0
15938.0,United Kingdom,34,927.0,893.0
13576.0,United Kingdom,132,28389.0,28257.0
14403.0,United Kingdom,129,18531.0,18402.0
13808.0,United Kingdom,254,6393.0,6139.0
14546.0,United Kingdom,174,4760.0,4586.0
15747.0,United Kingdom,161,30682.0,30521.0
14895.0,United Kingdom,4,510.0,506.0
16258.0,United Kingdom,1323,11528.0,10205.0
,United Kingdom,800,0.0,-800.0
,United Kingdom,24,0.0,-24.0
12748.0,United Kingdom,1,8505.0,8504.0
12410.0,Switzerland,203,62533.0,62330.0
13110.0,United Kingdom,70,27155.0,27085.0
15834.0,United Kingdom,-3,-2385.0,-2382.0
15694.0,United Kingdom,36,3654.0,3618.0
16170.0,United Kingdom,275,31079.0,30804.0
17159.0,United Kingdom,565,61221.0,60656.0
15544.0,United Kingdom,274,35454.0,35180.0
13468.0,United Kingdom,24,11335.0,11311.0
16029.0,United Kingdom,236,4794.0,4558.0
17629.0,United Kingdom,-8,-300.0,-292.0
13534.0,United Kingdom,178,30428.0,30250.0
13752.0,United Kingdom,84,906.0,822.0
16353.0,United Kingdom,240,32796.0,32556.0
18035.0,United Kingdom,186,23956.0,23770.0
16320.0,Unspecified,78,18578.0,18500.0
17025.0,United Kingdom,3,1785.0,1782.0
12754.0,Japan,-1,-4557.0,-4556.0
16729.0,United Kingdom,-1,-1250.0,-1249.0
15601.0,United Kingdom,680,78114.0,77434.0
16818.0,United Kingdom,113,12975.0,12862.0
13174.0,United Kingdom,425,70876.0,70451.0
18178.0,United Kingdom,-2,-99.0,-97.0
13874.0,United Kingdom,180,54045.0,53865.0
13692.0,United Kingdom,-1,-65.0,-64.0
,United Kingdom,1,495.0,494.0
17389.0,United Kingdom,36,3366.0,3330.0
16912.0,United Kingdom,52,1247.0,1195.0
16570.0,United Kingdom,260,29952.0,29692.0
13982.0,United Kingdom,353,64167.0,63814.0
12576.0,Poland,148,2392.0,2244.0
,United Kingdom,125,87612.0,87487.0
15681.0,United Kingdom,188,33264.0,33076.0
12931.0,United Kingdom,1514,190936.0,189422.0
15608.0,United Kingdom,108,1224.0,1116.0
15932.0,United Kingdom,394,30022.0,29628.0
14107.0,United Kingdom,211,25785.0,25574.0
16029.0,United Kingdom,24,900.0,876.0
12362.0,Belgium,162,3558.0,3396.0
,United Kingdom,-2,0.0,2.0
15618.0,United Kingdom,-26,-2982.0,-2956.0
13089.0,United Kingdom,26,919.0,893.0
14507.0,United Kingdom,222,33936.0,33714.0
17297.0,United Kingdom,67,13178.0,13111.0
18241.0,United Kingdom,70,13118.0,13048.0
15280.0,United Kingdom,154,11312.0,11158.0
,United Kingdom,-90,0.0,90.0
12600.0,Germany,31,765.0,734.0
16684.0,United Kingdom,3004,466644.0,463640.0
15867.0,United Kingdom,258,28558.0,28300.0
16187.0,United Kingdom,124,1950.0,1826.0
15078.0,United Kingdom,-17,-5505.0,-5488.0
16393.0,United Kingdom,-2,-39.0,-37.0
18176.0,United Kingdom,-4,-277.0,-273.0
17770.0,United Kingdom,58,1233.0,1175.0
14404.0,United Kingdom,102,2826.0,2724.0
17511.0,United Kingdom,3944,32404.0,28460.0
15891.0,United Kingdom,442,52452.0,52010.0
16401.0,United Kingdom,-1,-165.0,-164.0
16029.0,United Kingdom,-1,-96.0,-95.0
15208.0,United Kingdom,20,654.0,634.0
18274.0,United Kingdom,88,17592.0,17504.0
14185.0,United Kingdom,6,19765.0,19759.0
17220.0,United Kingdom,138,28376.0,28238.0
13715.0,United Kingdom,-4,-50.0,-46.0
12995.0,United Kingdom,-10,-106.0,-96.0
17523.0,United Kingdom,97,18873.0,18776.0
16042.0,United Kingdom,267,43533.0,43266.0
,United Kingdom,-2,0.0,2.0
,United Kingdom,-4,0.0,4.0
14289.0,United Kingdom,26,10926.0,10900.0
16670.0,United Kingdom,371,61533.0,61162.0
12748.0,United Kingdom,18,3597.0,3579.0
,United Kingdom,346,152048.0,151702.0
13531.0,United Kingdom,103,30545.0,30442.0
14849.0,United Kingdom,107,1646.0,1539.0
12704.0,Finland,157,32956.0,32799.0
17414.0,United Kingdom,720,1800.0,1080.0
14903.0,United Kingdom,-4,-184.0,-180.0
17236.0,United Kingdom,69,11845.0,11776.0
17234.0,United Kingdom,55,14989.0,14934.0
17790.0,United Kingdom,1,95.0,94.0
12947.0,United Kingdom,235,30166.0,29931.0
17323.0,United Kingdom,138,15568.0,15430.0
,United Kingdom,-5,0.0,5.0
13098.0,United Kingdom,-2,-255.0,-253.0
13266.0,United Kingdom,-28,-321.0,-293.0
15674.0,United Kingdom,198,35512.0,35314.0
15189.0,United Kingdom,162,6961.0,6799.0
13089.0,United Kingdom,480,7024.0,6544.0
14527.0,United Kingdom,22,1018.0,996.0
15039.0,United Kingdom,-1,-1275.0,-1274.0
16013.0,United Kingdom,988,185268.0,184280.0
14159.0,United Kingdom,577,57568.0,56991.0
,United Kingdom,-55,0.0,55.0
,United Kingdom,-63,0.0,63.0
12720.0,Germany,187,22104.0,21917.0
16637.0,United Kingdom,140,30362.0,30222.0
13137.0,United Kingdom,301,47329.0,47028.0
18198.0,United Kingdom,216,30308.0,30092.0
,United Kingdom,-40,0.0,40.0
18044.0,United Kingdom,100,7212.0,7112.0
15694.0,United Kingdom,426,141026.0,140600.0
17512.0,United Kingdom,62,775.0,713.0
17669.0,United Kingdom,120,2120.0,2000.0
12475.0,Germany,535,72338.0,71803.0
15514.0,United Kingdom,199,35523.0,35324.0
13267.0,United Kingdom,114,3012.0,2898.0
14765.0,United Kingdom,113,15861.0,15748.0
15472.0,United Kingdom,251,37156.0,36905.0
,United Kingdom,1,246.0,245.0
13777.0,United Kingdom,-8,-204.0,-196.0
14056.0,United Kingdom,-1,-39.0,-38.0
13018.0,United Kingdom,166,3312.0,3146.0
17462.0,United Kingdom,155,46341.0,46186.0
16210.0,United Kingdom,1056,35994.0,34938.0
,United Kingdom,-2,-1224.0,-1222.0
13647.0,United Kingdom,218,47204.0,46986.0
12748.0,United Kingdom,142,22858.0,22716.0
15235.0,United Kingdom,53,16975.0,16922.0
17416.0,United Kingdom,-24,-1008.0,-984.0
17811.0,United Kingdom,58,13268.0,13210.0
14584.0,United Kingdom,118,35401.0,35283.0
13767.0,United Kingdom,12,198.0,186.0
13330.0,United Kingdom,198,33582.0,33384.0
14475.0,United Kingdom,-3,-2155.0,-2152.0
17526.0,United Kingdom,-24,-2628.0,-2604.0
14233.0,United Kingdom,270,50362.0,50092.0
15719.0,United Kingdom,123,23127.0,23004.0
15918.0,United Kingdom,87,19223.0,19136.0
15513.0,United Kingdom,228,31716.0,31488.0
13118.0,United Kingdom,50,18522.0,18472.0
17675.0,United Kingdom,216,7270.0,7054.0
,United Kingdom,18,0.0,-18.0
17897.0,United Kingdom,84,26873.0,26789.0
17942.0,United Kingdom,38,775.0,737.0
16438.0,United Kingdom,59,11491.0,11432.0
12720.0,Germany,299,47339.0,47040.0
,United Kingdom,-6,0.0,6.0
14722.0,United Kingdom,120,18792.0,18672.0
14732.0,United Kingdom,175,30889.0,30714.0
,United Kingdom,-21,0.0,21.0
13488.0,United Kingdom,766,135829.0,135063.0
15516.0,United Kingdom,18,474.0,456.0
17924.0,United Kingdom,96,16368.0,16272.0
13018.0,United Kingdom,23,514.0,491.0
14745.0,United Kingdom,269,33803.0,33534.0
14572.0,United Kingdom,182,33563.0,33381.0
14907.0,United Kingdom,374,67636.0,67262.0
17528.0,United Kingdom,-3,-184.0,-181.0
12828.0,United Kingdom,25,7731.0,7706.0
14804.0,United Kingdom,121,35327.0,35206.0
14292.0,United Kingdom,12,2496.0,2484.0
,United Kingdom,610,281284.0,280674.0
17920.0,United Kingdom,560,41793.0,41233.0
,United Kingdom,460,219219.0,218759.0
16727.0,United Kingdom,177,27282.0,27105.0
15856.0,United Kingdom,377,5049.0,4672.0
14404.0,United Kingdom,58,1268.0,1210.0
12855.0,United Kingdom,30,381.0,351.0
15316.0,United Kingdom,100,1650.0,1550.0
15132.0,United Kingdom,259,31377.0,31118.0
16987.0,United Kingdom,39,30225.0,30186.0
14359.0,United Kingdom,-4,-150.0,-146.0
15454.0,United Kingdom,86,1791.0,1705.0
13108.0,United Kingdom,298,35006.0,34708.0
17095.0,United Kingdom,-3,-1785.0,-1782.0
16478.0,United Kingdom,50,951.0,901.0
13495.0,United Kingdom,-15,-5475.0,-5460.0
14667.0,United Kingdom,370,46757.0,46387.0
18229.0,United Kingdom,44,3442.0,3398.0
13047.0,United Kingdom,309,44793.0,44484.0
17703.0,United Kingdom,198,26182.0,25984.0
12877.0,United Kingdom,170,15006.0,14836.0
16837.0,United Kingdom,-1,-325.0,-324.0
17648.0,United Kingdom,198,69011.0,68813.0
15208.0,United Kingdom,48,2076.0,2028.0
13971.0,United Kingdom,-2,-83.0,-81.0
18065.0,United Kingdom,114,20238.0,20124.0
17602.0,United Kingdom,639,76936.0,76297.0
17841.0,United Kingdom,-5,-1393.0,-1388.0
12594.0,Italy,521,72195.0,71674.0
,United Kingdom,25,105.0,80.0
13468.0,United Kingdom,-1,-995.0,-994.0
16648.0,United Kingdom,-12,-198.0,-186.0
15620.0,United Kingdom,205,45052.0,44847.0
,United Kingdom,2501,1667726.0,1665225.0
13881.0,United Kingdom,189,38225.0,38036.0
12971.0,United Kingdom,24,534.0,510.0
13549.0,United Kingdom,26,860.0,834.0
18118.0,United Kingdom,-1,-995.0,-994.0
15045.0,United Kingdom,-8,-1020.0,-1012.0
,United Kingdom,-80,0.0,80.0
,United Kingdom,11,0.0,-11.0
,United Kingdom,46,42561.0,42515.0
15531.0,United Kingdom,265,48513.0,48248.0
13719.0,United Kingdom,82,12166.0,12084.0
14810.0,United Kingdom,65,13699.0,13634.0
17937.0,United Kingdom,564,139356.0,138792.0
,United Kingdom,80,56554.0,56474.0
17049.0,United Kingdom,283,63519.0,63236.0
12781.0,Czech Republic,-39,-5751.0,-5712.0
15910.0,United Kingdom,141,16141.0,16000.0
16164.0,United Kingdom,136,24536.0,24400.0
16386.0,United Kingdom,26,611.0,585.0
15530.0,United Kingdom,284,33362.0,33078.0
12552.0,Italy,85,31782.0,31697.0
15676.0,United Kingdom,-17,-9127.0,-9110.0
17841.0,United Kingdom,241,51555.0,51314.0
18013.0,United Kingdom,261,17721.0,17460.0
17634.0,United Kingdom,65,15979.0,15914.0
14680.0,United Kingdom,-11,-2295.0,-2284.0
16949.0,United Kingdom,66,30354.0,30288.0
16120.0,United Kingdom,-12,-150.0,-138.0
,United Kingdom,2,33.0,31.0
,United Kingdom,-4,0.0,4.0
13203.0,United Kingdom,196,16322.0,16126.0
15281.0,United Kingdom,13,4955.0,4942.0
13319.0,United Kingdom,-3,-1459.0,-1456.0
16794.0,United Kingdom,1,295.0,294.0
13050.0,United Kingdom,273,40135.0,39862.0
13971.0,United Kingdom,234,4007.0,3773.0
,United Kingdom,11,4585.0,4574.0
13069.0,United Kingdom,29,4729.0,4700.0
18236.0,United Kingdom,64,1085.0,1021.0
16997.0,United Kingdom,200,3900.0,3700.0
15271.0,United Kingdom,70,1165.0,1095.0
16525.0,United Kingdom,-162,-5297.0,-5135.0
17994.0,United Kingdom,169,22863.0,22694.0
17315.0,United Kingdom,-1,-195.0,-194.0
13263.0,United Kingdom,76,13685.0,13609.0
12714.0,France,811,131916.0,131105.0
,United Kingdom,3,475.0,472.0
15838.0,United Kingdom,150,2775.0,2625.0
,United Kingdom,1,301.0,300.0
13021.0,United Kingdom,173,38747.0,38574.0
17540.0,United Kingdom,130,3101.0,2971.0
16133.0,United Kingdom,-8,-180.0,-172.0
12748.0,United Kingdom,2,75.0,73.0
13720.0,United Kingdom,46,1659.0,1613.0
13089.0,United Kingdom,177,31455.0,31278.0
,United Kingdom,231,7013.0,6782.0
17700.0,United Kingdom,-2,-159.0,-157.0
13777.0,United Kingdom,1122,255842.0,254720.0
17655.0,United Kingdom,278,3067.0,2789.0
16716.0,United Kingdom,24,1668.0,1644.0
12474.0,Germany,71,2019.0,1948.0
17434.0,United Kingdom,-7,-3345.0,-3338.0
16098.0,United Kingdom,67,28995.0,28928.0
,United Kingdom,-2,0.0,2.0
13566.0,United Kingdom,343,58518.0,58175.0
13338.0,United Kingdom,-8,-402.0,-394.0
15606.0,United Kingdom,130,48078.0,47948.0
16880.0,United Kingdom,16,695.0,679.0
14808.0,United Kingdom,20,17289.0,17269.0
17735.0,United Kingdom,335,56229.0,55894.0
13094.0,United Kingdom,72,7632.0,7560.0
17700.0,United Kingdom,441,85281.0,84840.0
13021.0,United Kingdom,157,44161.0,44004.0
17338.0,United Kingdom,420,94674.0,94254.0
13668.0,United Kingdom,-3,-140.0,-137.0
14527.0,United Kingdom,14,909.0,895.0
14595.0,United Kingdom,22,8154.0,8132.0
13599.0,United Kingdom,-1,-995.0,-994.0
14096.0,United Kingdom,937,367144.0,366207.0
,United Kingdom,103,1745.0,1642.0
15201.0,United Kingdom,296,30328.0,30032.0
12559.0,Germany,-2,-255.0,-253.0
16652.0,United Kingdom,-2,-219.0,-217.0
13001.0,United Kingdom,305,59101.0,58796.0
,United Kingdom,3,3825.0,3822.0
,United Kingdom,379,194053.0,193674.0
16955.0,United Kingdom,-20,-250.0,-230.0
15981.0,United Kingdom,84,2314.0,2230.0
,United Kingdom,315,132139.0,131824.0
15100.0,United Kingdom,-3,-3285.0,-3282.0
17965.0,United Kingdom,87,2701.0,2614.0
15644.0,United Kingdom,21,364.0,343.0
14852.0,United Kingdom,34,15324.0,15290.0
13576.0,United Kingdom,-1,-339.0,-338.0
14953.0,United Kingdom,225,28982.0,28757.0
13184.0,United Kingdom,134,21252.0,21118.0
13617.0,United Kingdom,113,13111.0,12998.0
,United Kingdom,146,106519.0,106373.0
13267.0,United Kingdom,173,36769.0,36596.0
14735.0,United Kingdom,90,2361.0,2271.0
12388.0,Australia,204,4313.0,4109.0
14577.0,United Kingdom,131,3469.0,3338.0
13952.0,United Kingdom,545,120831.0,120286.0
18001.0,United Kingdom,285,25223.0,24938.0
14057.0,United Kingdom,216,38664.0,38448.0
16011.0,United Kingdom,120,2562.0,2442.0
13969.0,United Kingdom,486,89907.0,89421.0
15581.0,United Kingdom,64,17275.0,17211.0
13798.0,United Kingdom,-144,-24336.0,-24192.0
17238.0,United Kingdom,100,25439.0,25339.0
15769.0,United Kingdom,36,918.0,882.0
13532.0,United Kingdom,129,21031.0,20902.0
15738.0,United Kingdom,155,29945.0,29790.0
12488.0,France,169,55339.0,55170.0
12635.0,Germany,399,68364.0,67965.0
,United Kingdom,6,0.0,-6.0
13319.0,United Kingdom,777,185599.0,184822.0
,United Kingdom,1,425.0,424.0
,United Kingdom,3,1015.0,1012.0
14462.0,United Kingdom,108,25262.0,25154.0
12613.0,Germany,79,13903.0,13824.0
,United Kingdom,-6,0.0,6.0
,United Kingdom,-1,0.0,1.0
17888.0,United Kingdom,200,720.0,520.0
14415.0,United Kingdom,694,109595.0,108901.0
15511.0,United Kingdom,52,19235.0,19183.0
13854.0,United Kingdom,156,30288.0,30132.0
17696.0,United Kingdom,-1,-495.0,-494.0
14828.0,United Kingdom,968,5820.0,4852.0
14755.0,United Kingdom,184,30776.0,30592.0
17894.0,United Kingdom,64,2584.0,2520.0
12901.0,United Kingdom,116,3624.0,3508.0
14235.0,United Kingdom,363,44981.0,44618.0
13901.0,United Kingdom,383,44289.0,43906.0
14817.0,United Kingdom,374,58079.0,57705.0
12540.0,Spain,173,35799.0,35626.0
16600.0,United Kingdom,202,11574.0,11372.0
14525.0,United Kingdom,135,26465.0,26330.0
17228.0,United Kingdom,175,12343.0,12168.0
16191.0,United Kingdom,-16,-136.0,-120.0
14667.0,United Kingdom,102,34278.0,34176.0
,United Kingdom,360,242057.0,241697.0
16013.0,United Kingdom,530,18097.0,17567.0
14659.0,United Kingdom,86,16224.0,16138.0
13375.0,United Kingdom,-1,-575.0,-574.0
17722.0,United Kingdom,172,32316.0,32144.0
14837.0,United Kingdom,338,38812.0,38474.0
13229.0,United Kingdom,63,16095.0,16032.0
15639.0,United Kingdom,323,42532.0,42209.0
14390.0,United Kingdom,207,50333.0,50126.0
15061.0,United Kingdom,2,242.0,240.0
13297.0,United Kingdom,44,9456.0,9412.0
12415.0,Australia,24,612.0,588.0
16904.0,United Kingdom,168,33611.0,33443.0
15971.0,United Kingdom,230,7010.0,6780.0
17652.0,United Kingdom,312,40994.0,40682.0
12567.0,France,406,85106.0,84700.0
17228.0,United Kingdom,89,17265.0,17176.0
17423.0,United Kingdom,314,44942.0,44628.0
18087.0,United Kingdom,3906,320292.0,316386.0
14032.0,United Kingdom,200,31292.0,31092.0
16094.0,United Kingdom,60,7764.0,7704.0
,United Kingdom,15,0.0,-15.0
15437.0,United Kingdom,79,20016.0,19937.0
13263.0,United Kingdom,1,150.0,149.0
17841.0,United Kingdom,261,42605.0,42344.0
15498.0,United Kingdom,152,3739.0,3587.0
14577.0,United Kingdom,73,21307.0,21234.0
14794.0,United Kingdom,154,28836.0,28682.0
17841.0,United Kingdom,233,40325.0,40092.0
18037.0,United Kingdom,2,39.0,37.0
,United Kingdom,11,0.0,-11.0
17591.0,United Kingdom,-1,-1095.0,-1094.0
18183.0,United Kingdom,120,3128.0,3008.0
13113.0,United Kingdom,128,60008.0,59880.0
18257.0,United Kingdom,112,3284.0,3172.0
,United Kingdom,219,0.0,-219.0
12709.0,Germany,653,122526.0,121873.0
14135.0,United Kingdom,468,30935.0,30467.0
17634.0,United Kingdom,125,45504.0,45379.0
12678.0,France,5205,889576.0,884371.0
16647.0,United Kingdom,65,12775.0,12710.0
13680.0,United Kingdom,-669,-152011.0,-151342.0
15727.0,United Kingdom,372,47095.0,46723.0
18016.0,United Kingdom,87,16401.0,16314.0
16573.0,United Kingdom,249,37098.0,36849.0
14770.0,United Kingdom,310,59782.0,59472.0
,United Kingdom,1,295.0,294.0
17173.0,United Kingdom,122,49848.0,49726.0
15211.0,United Kingdom,123,51134.0,51011.0
16806.0,United Kingdom,119,24129.0,24010.0
16271.0,United Kingdom,351,52121.0,51770.0
14194.0,United Kingdom,-1,-375.0,-374.0
13985.0,United Kingdom,212,39168.0,38956.0
17987.0,United Kingdom,261,19857.0,19596.0
14730.0,United Kingdom,85,13714.0,13629.0
17973.0,United Kingdom,176,33704.0,33528.0
17506.0,United Kingdom,-3,-791.0,-788.0
13307.0,United Kingdom,4,150.0,146.0
14060.0,United Kingdom,-12,-504.0,-492.0
14538.0,United Kingdom,30,1065.0,1035.0
14341.0,United Kingdom,65,11975.0,11910.0
,United Kingdom,66,63668.0,63602.0
,United Kingdom,4178,1471915.0,1467737.0
16913.0,United Kingdom,82,11344.0,11262.0
14720.0,United Kingdom,72,26268.0,26196.0
16422.0,United Kingdom,-1,-576.0,-575.0
17706.0,United Kingdom,-12,-1584.0,-1572.0
15532.0,United Kingdom,146,35514.0,35368.0
,United Kingdom,-21,0.0,21.0
17353.0,United Kingdom,600,8700.0,8100.0
,United Kingdom,4,233.0,229.0
15059.0,United Kingdom,63,17891.0,17828.0
17841.0,United Kingdom,126,18691.0,18565.0
17934.0,United Kingdom,410,63845.0,63435.0
17457.0,United Kingdom,150,33126.0,32976.0
15674.0,United Kingdom,649,106694.0,106045.0
14640.0,United Kingdom,230,49624.0,49394.0
13148.0,United Kingdom,145,41175.0,41030.0
12637.0,France,719,13047.0,12328.0
15114.0,United Kingdom,466,37602.0,37136.0
12703.0,Germany,164,28355.0,28191.0
13500.0,United Kingdom,-24,-300.0,-276.0
13089.0,United Kingdom,54,8118.0,8064.0
16669.0,United Kingdom,481,72909.0,72428.0
13094.0,United Kingdom,162,20574.0,20412.0
14459.0,United Kingdom,760,183792.0,183032.0
16818.0,United Kingdom,68,8796.0,8728.0
16705.0,United Kingdom,437,158592.0,158155.0
15920.0,United Kingdom,21,3533.0,3512.0
16904.0,United Kingdom,89,22894.0,22805.0
13217.0,United Kingdom,-144,-39696.0,-39552.0
13081.0,United Kingdom,-35,-397.0,-362.0
